index;date;mv_azimute;mv_zenite;sp_azimute;sp_zenite;geracao
8429;2025-03-02 09:29:07.676978-03:00;133.27560424804688;51.15956115722656;133.12582397460938;49.94147872924805;332.830810546875
8430;2025-03-02 09:29:10.541806-03:00;133.27560424804688;51.15956115722656;133.11074829101562;49.93351364135742;334.324951171875
8431;2025-03-02 09:29:13.533699-03:00;133.27560424804688;51.15956115722656;133.09579467773438;49.92558670043945;332.479248046875
8432;2025-03-02 09:29:16.946214-03:00;133.27560424804688;51.15956115722656;133.080810546875;49.91764831542969;331.951904296875
8433;2025-03-02 09:29:21.163171-03:00;133.27560424804688;51.15956115722656;133.05581665039062;49.9044303894043;331.688232421875
8434;2025-03-02 09:29:25.496833-03:00;133.27560424804688;51.15956115722656;133.03582763671875;49.893821716308594;331.072998046875
8435;2025-03-02 09:29:28.888349-03:00;133.27560424804688;51.15956115722656;133.0208740234375;49.885887145996094;330.985107421875
8436;2025-03-02 09:29:31.946500-03:00;133.27560424804688;51.15956115722656;133.00592041015625;49.87795639038086;330.194091796875
8437;2025-03-02 09:29:35.121537-03:00;133.27560424804688;51.15956115722656;132.99093627929688;49.8699836730957;330.018310546875
8438;2025-03-02 09:29:38.205668-03:00;133.27560424804688;51.15956115722656;132.97097778320312;49.85939407348633;330.897216796875
8439;2025-03-02 09:29:41.288301-03:00;133.27560424804688;51.15956115722656;132.95599365234375;49.8514404296875;330.369873046875
8440;2025-03-02 09:29:44.193123-03:00;133.27560424804688;51.15956115722656;132.94107055664062;49.843475341796875;329.666748046875
8441;2025-03-02 09:29:48.194934-03:00;133.27560424804688;51.15956115722656;132.921142578125;49.83287048339844;329.139404296875
8442;2025-03-02 09:29:52.458104-03:00;133.27560424804688;51.15956115722656;132.9012451171875;49.822261810302734;326.326904296875
8443;2025-03-02 09:29:55.610895-03:00;133.27560424804688;51.15956115722656;132.8863525390625;49.814308166503906;330.633544921875
8444;2025-03-02 09:29:58.862230-03:00;133.27560424804688;51.15956115722656;132.87136840820312;49.80632781982422;329.490966796875
8445;2025-03-02 09:30:01.774415-03:00;133.27560424804688;51.15956115722656;132.85650634765625;49.79838562011719;328.875732421875
8446;2025-03-02 09:30:04.884648-03:00;133.27560424804688;51.15956115722656;132.841552734375;49.7904052734375;330.985107421875
8447;2025-03-02 09:30:08.165635-03:00;133.27560424804688;51.15956115722656;132.82168579101562;49.779781341552734;330.985107421875
8448;2025-03-02 09:30:11.390578-03:00;133.27560424804688;51.15956115722656;132.80679321289062;49.77181625366211;329.842529296875
8449;2025-03-02 09:30:14.133837-03:00;133.27560424804688;51.15956115722656;132.79684448242188;49.76384353637695;331.424560546875
8450;2025-03-02 09:30:17.183228-03:00;133.27560424804688;51.15956115722656;132.77694702148438;49.755859375;331.336669921875
8451;2025-03-02 09:30:20.986535-03:00;133.27560424804688;51.15956115722656;132.7620849609375;49.74787902832031;331.072998046875
8452;2025-03-02 09:30:24.805896-03:00;133.27560424804688;51.15956115722656;132.7421875;49.73722457885742;330.721435546875
8453;2025-03-02 09:30:27.798992-03:00;133.27560424804688;51.15956115722656;132.72732543945312;49.729244232177734;331.072998046875
8454;2025-03-02 09:30:30.608642-03:00;133.27560424804688;51.15956115722656;132.71249389648438;49.72126770019531;329.930419921875
8455;2025-03-02 09:30:33.401480-03:00;133.27560424804688;51.15956115722656;132.69766235351562;49.71329116821289;329.930419921875
8456;2025-03-02 09:30:36.215835-03:00;133.27560424804688;51.15956115722656;132.6827392578125;49.70529556274414;330.018310546875
8457;2025-03-02 09:30:39.304709-03:00;133.27560424804688;51.15956115722656;132.66787719726562;49.697288513183594;328.260498046875
8458;2025-03-02 09:30:42.773125-03:00;133.27560424804688;51.15956115722656;132.65304565429688;49.68931579589844;328.436279296875
8459;2025-03-02 09:30:46.922519-03:00;133.27560424804688;51.15956115722656;132.6331787109375;49.678627014160156;327.293701171875
8460;2025-03-02 09:30:50.779631-03:00;133.27560424804688;51.15956115722656;132.61343383789062;49.6679801940918;324.041748046875
8461;2025-03-02 09:30:54.019302-03:00;133.27560424804688;51.15956115722656;132.59365844726562;49.657318115234375;324.481201171875
